# l, t, x, y
1 -1.5901 0.5613 0.9651
1 -1.5981 0.5643 0.9651
1 -1.6623 0.5643 0.9620
1 -1.7102 0.5674 0.9620
1 -1.7262 0.5705 0.9620
1 -1.7342 0.5735 0.9620
1 -1.7582 0.5766 0.9620
1 -1.7661 0.5797 0.9620
1 -1.7741 0.5827 0.9620
1 -1.7902 0.5858 0.9620
1 -1.8222 0.5888 0.9620
1 -1.8461 0.5919 0.9589
1 -1.8541 0.5950 0.9589
1 -1.8621 0.5980 0.9589
1 -1.8782 0.5980 0.9559
1 -1.8862 0.6011 0.9559
1 -1.8941 0.6042 0.9559
1 -1.9101 0.6072 0.9528
1 -1.9180 0.6103 0.9498
1 -1.9261 0.6164 0.9498
1 -1.9341 0.6195 0.9498
1 -1.9421 0.6195 0.9467
1 -1.9501 0.6256 0.9467
1 -1.9822 0.6256 0.9436
1 -2.0543 0.6287 0.9436
1 -2.0702 0.6317 0.9436
1 -2.0782 0.6348 0.9406
1 -2.1102 0.6379 0.9406
1 -2.1261 0.6409 0.9406
1 -2.1341 0.6409 0.9375
1 -2.1501 0.6501 0.9344
1 -2.1581 0.6501 0.9314
1 -2.1660 0.6562 0.9314
1 -2.1743 0.6562 0.9283
1 -2.1820 0.6593 0.9283
1 -2.1901 0.6624 0.9283
1 -2.2063 0.6654 0.9283
1 -2.2141 0.6685 0.9252
1 -2.2383 0.6716 0.9252
1 -2.2702 0.6746 0.9252
1 -2.3022 0.6777 0.9252
1 -2.3101 0.6777 0.9222
1 -2.3181 0.6808 0.9222
1 -2.3262 0.6838 0.9222
1 -2.3502 0.6869 0.9222
1 -2.3662 0.6930 0.9191
1 -2.3821 0.6961 0.9191
1 -2.3901 0.6991 0.9161
1 -2.3981 0.7022 0.9161
1 -2.4060 0.7053 0.9161
1 -2.4141 0.7083 0.9161
1 -2.4224 0.7114 0.9161
1 -2.4301 0.7175 0.9130
1 -2.4461 0.7206 0.9099
1 -2.4542 0.7267 0.9099
1 -2.4621 0.7298 0.9069
1 -2.4701 0.7328 0.9069
1 -2.4781 0.7359 0.9038
1 -2.4860 0.7390 0.9038
1 -2.4941 0.7451 0.9007
1 -2.5020 0.7451 0.8977
1 -2.5103 0.7482 0.8977
1 -2.5181 0.7512 0.8946
1 -2.5342 0.7543 0.8946
1 -2.5421 0.7574 0.8946
1 -2.5662 0.7604 0.8946
1 -2.5742 0.7604 0.8915
1 -2.5821 0.7635 0.8915
1 -2.5901 0.7665 0.8915
1 -2.5980 0.7665 0.8885
1 -2.6063 0.7696 0.8885
1 -2.6141 0.7727 0.8885
1 -2.6222 0.7757 0.8854
1 -2.6382 0.7788 0.8854
1 -2.6541 0.7819 0.8824
1 -2.6701 0.7849 0.8824
1 -2.6780 0.7880 0.8824
1 -2.6940 0.7911 0.8824
1 -2.7101 0.7941 0.8824
1 -2.7180 0.7941 0.8793
1 -2.7262 0.7972 0.8793
1 -2.7341 0.8002 0.8793
1 -2.7501 0.8033 0.8793
1 -2.7582 0.8064 0.8762
1 -2.7742 0.8094 0.8762
1 -2.7821 0.8125 0.8762
1 -2.8061 0.8186 0.8732
1 -2.8221 0.8217 0.8732
1 -2.8381 0.8248 0.8701
1 -2.8461 0.8278 0.8701
1 -2.8702 0.8309 0.8670
1 -2.8942 0.8339 0.8670
1 -2.9102 0.8370 0.8640
1 -2.9181 0.8401 0.8609
1 -2.9261 0.8431 0.8578
1 -2.9341 0.8493 0.8517
1 -2.9421 0.8523 0.8487
1 -2.9501 0.8554 0.8425
1 -2.9581 0.8615 0.8364
1 -2.9660 0.8646 0.8333
1 -2.9741 0.8707 0.8272
1 -2.9821 0.8738 0.8241
1 -2.9981 0.8768 0.8211
1 -3.0141 0.8799 0.8211
1 -3.0221 0.8799 0.8180
1 -3.0382 0.8830 0.8150
1 -3.0542 0.8860 0.8119
1 -3.0942 0.8891 0.8119
1 -3.1021 0.8891 0.8088
1 -3.1102 0.8922 0.8058
1 -3.1180 0.8952 0.8058
1 -3.1261 0.8952 0.8027
1 -3.1341 0.8983 0.8027
1 -3.1582 0.9013 0.8027
1 -3.1742 0.9044 0.7996
1 -3.1821 0.9075 0.7996
1 -3.2062 0.9105 0.7996
2 0.0000 0.1752 0.4442
2 -0.0941 0.1783 0.4442
2 -0.1019 0.1844 0.4442
2 -0.1100 0.1875 0.4442
2 -0.1179 0.1906 0.4442
2 -0.1261 0.1936 0.4442
2 -0.1340 0.1967 0.4442
2 -0.1420 0.1998 0.4442
2 -0.1500 0.2028 0.4442
2 -0.1581 0.2059 0.4442
2 -0.1660 0.2089 0.4442
2 -0.1740 0.2151 0.4442
2 -0.1820 0.2181 0.4442
2 -0.1900 0.2243 0.4442
2 -0.1980 0.2273 0.4442
2 -0.2060 0.2304 0.4442
2 -0.2140 0.2335 0.4442
2 -0.2381 0.2365 0.4442
2 -0.2465 0.2396 0.4442
2 -0.2540 0.2426 0.4442
2 -0.2621 0.2457 0.4442
2 -0.2700 0.2488 0.4442
2 -0.2792 0.2518 0.4442
2 -0.2861 0.2549 0.4442
2 -0.2942 0.2580 0.4442
2 -0.3021 0.2641 0.4442
2 -0.3101 0.2672 0.4442
2 -0.3181 0.2702 0.4442
2 -0.3261 0.2825 0.4442
2 -0.3340 0.2855 0.4473
2 -0.3421 0.2978 0.4473
2 -0.3501 0.3039 0.4473
2 -0.3580 0.3100 0.4473
2 -0.3660 0.3192 0.4473
2 -0.3741 0.3254 0.4473
2 -0.3820 0.3284 0.4473
2 -0.3900 0.3376 0.4473
2 -0.3982 0.3438 0.4473
2 -0.4062 0.3560 0.4473
2 -0.4142 0.3621 0.4473
2 -0.4220 0.3683 0.4473
2 -0.4304 0.3775 0.4473
2 -0.4380 0.3805 0.4473
2 -0.4460 0.3866 0.4473
2 -0.4540 0.3928 0.4473
